GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
gene-J2S48_RS04385	1660.48631656049	2.21522205941261	0.320755456022219	6.90626462565663	4.97581424308945e-12	8.42042381330547e-11
gene-J2S48_RS24120	342.030171612101	3.23705599779808	0.473670994513341	6.8339755553829	8.25931046238608e-12	1.39097906489127e-10
gene-J2S48_RS13620	271.358549184954	-2.69010706031079	0.394377425782694	-6.82114868763575	9.03154028587952e-12	1.51375529289167e-10
gene-J2S48_RS10145	1477.46009094975	-2.12657320633681	0.31179370230861	-6.82044951707188	9.0756076708025e-12	1.51389779384863e-10
gene-J2S48_RS14525	872.268450294063	-2.06146040446911	0.30280634761194	-6.80785069641592	9.90675959219707e-12	1.64470989817376e-10
gene-J2S48_RS10190	216.925731897846	3.04607272373066	0.447685852043368	6.80404062319033	1.01724833918397e-11	1.68085893026484e-10
MSTRG.2247.1	12949.6564701905	-4.51460033054887	0.663609021310495	-6.80310270893159	1.0238959391351e-11	1.68390022290622e-10
gene-J2S48_RS21625	748.926426914667	3.15360435494298	0.46405327311224	6.79578086755617	1.07727418270501e-11	1.76340722524095e-10
MSTRG.61.1	356.631515088321	-2.90316534634513	0.427454915165599	-6.79174631837004	1.10784231343743e-11	1.80501005766108e-10
rna-J2S48_RS06070	67.5512049422515	-5.08287005128298	0.749581682844617	-6.78094218096926	1.19394656657228e-11	1.9362938993994e-10
MSTRG.2926.1	1955.31074240618	-2.09876245888828	0.309984343300735	-6.77054342984071	1.28299562556897e-11	2.07112150984705e-10
gene-J2S48_RS13200	4912.37397074183	-2.23598305650252	0.330530047068992	-6.76484052306387	1.33456118739515e-11	2.14448066029596e-10
gene-J2S48_RS21575	700.04386596905	3.14449288898219	0.466053911503622	6.74705825091601	1.50872716396529e-11	2.41327454583123e-10
gene-J2S48_RS09835	601.289136730246	-3.62400548038074	0.538401621075898	-6.73104489013021	1.68448982295815e-11	2.68216720446473e-10
gene-J2S48_RS13445	598.965606943891	2.33234791671477	0.347171160123182	6.71814996351429	1.84046232015943e-11	2.91725769570972e-10
gene-J2S48_RS19820	506.018839060677	-2.63255601299624	0.392137190857809	-6.71335459724558	1.90200141557832e-11	3.00122115259949e-10
gene-J2S48_RS04230	300.098538328181	2.79670982456006	0.416738386447646	6.71094844033861	1.93363429671719e-11	3.03745333695082e-10
gene-J2S48_RS09385	339.998299833156	-2.41893590239745	0.361076749148201	-6.69922920294328	2.09521744626811e-11	3.27658335458803e-10
gene-J2S48_RS09640	2421.56990305734	1.97966495178189	0.295834768407742	6.6917927275315	2.20452976781035e-11	3.43220790072874e-10
gene-J2S48_RS10005	975.727678295711	1.81871839128158	0.272628898900843	6.67104037251408	2.53996329825445e-11	3.9369431122944e-10
gene-J2S48_RS15080	532.567708089083	-3.26354991308903	0.489292194339519	-6.66994068338736	2.55906834347783e-11	3.94908211771049e-10
MSTRG.2316.1	1215.56382766136	-3.09502221539001	0.465549263474473	-6.64810892899139	2.96882567428388e-11	4.56131418290195e-10
gene-J2S48_RS24700	584.467744346702	-2.86079502143133	0.430543321245882	-6.64461595444779	3.04008697714477e-11	4.65040379080267e-10
gene-J2S48_RS21120	314.72433124216	3.07228250601616	0.463027704064913	6.63520234112266	3.24057687960793e-11	4.93553948228982e-10
gene-J2S48_RS07780	1233.45015998477	1.91929188727774	0.290173181857623	6.61429796851269	3.73319115785982e-11	5.66119853938656e-10
gene-J2S48_RS01880	820.530568326956	-2.11039439191677	0.31929864890248	-6.60946859365296	3.85702032743111e-11	5.79877347939535e-10
gene-J2S48_RS21165	255.181950388974	3.0619919193672	0.463256938044669	6.60970547422638	3.85085386566333e-11	5.79877347939535e-10
gene-J2S48_RS20785	279.982447032134	2.31017000810265	0.349571652054495	6.60857364870798	3.88040481616362e-11	5.80899917565007e-10
gene-J2S48_RS13410	1207.85037438756	-2.17418895436398	0.329143607760824	-6.60559373811045	3.95927287265589e-11	5.9018437757079e-10
gene-J2S48_RS01850	337.242119620173	-2.15715629721725	0.326706518634513	-6.60273417938889	4.03642936383547e-11	5.99136104301511e-10
gene-J2S48_RS01385	972.27899979147	2.63562732752613	0.400251642787399	6.58492569617283	4.55112937374814e-11	6.71728254053424e-10
gene-J2S48_RS21685	80.8356726891571	-3.57704294236301	0.54325109043115	-6.58451129757347	4.56384026447944e-11	6.71728254053424e-10
gene-J2S48_RS07760	211.985668622156	-2.6521465185335	0.403464819200987	-6.57342695649587	4.91702001246312e-11	7.20682891366456e-10
gene-J2S48_RS12795	875.249197396504	-2.67568766306157	0.408432358895505	-6.55111575952807	5.71087667044025e-11	8.33550040689675e-10
gene-J2S48_RS09900	292.488928987786	-2.59808474725465	0.39706575086178	-6.54321039176973	6.02120271616018e-11	8.75198054552246e-10
gene-J2S48_RS09280	379.68562431333	-2.30936885952523	0.354661748402634	-6.51146865971995	7.4419556853194e-11	1.07723846139148e-09
gene-J2S48_RS20900	439.204283290373	3.17145033560856	0.487388393341775	6.50702884790408	7.66516968942658e-11	1.10498310378853e-09
gene-J2S48_RS05130	2924.79728818181	-3.51115564584948	0.539710578649928	-6.50562687622789	7.73700502665241e-11	1.11076756591653e-09
MSTRG.2755.1	490.676377154276	-2.51896461811388	0.388198542414358	-6.48885645589358	8.64903202812303e-11	1.23663506916388e-09
gene-J2S48_RS04960	293.787930578628	3.59772715498122	0.554537043262815	6.48780311196655	8.709699318176e-11	1.24024702079555e-09
gene-J2S48_RS08500	480.974714713211	-2.48133916546948	0.382514760462111	-6.48691089063284	8.7614120780275e-11	1.24255977770568e-09
MSTRG.63.1	3953.49597456372	-2.00427469236815	0.30906629735734	-6.48493449303798	8.8770345767633e-11	1.25388113396782e-09
gene-J2S48_RS25390	124.623107625085	3.92461322078923	0.605951733514758	6.47677530027834	9.37035728530551e-11	1.31824745262752e-09
gene-J2S48_RS15050	1004.05728901787	-2.01107729260239	0.311423591172588	-6.45769090591429	1.0631259862069e-10	1.48965213187311e-09
gene-J2S48_RS19830	1810.91740343655	-1.78435758639474	0.276785742353832	-6.44671062613364	1.14303728348345e-10	1.59524287013647e-09
gene-J2S48_RS13815	245.428742839693	2.75948834507662	0.42896122140509	6.43295525884074	1.25146497940797e-10	1.73963564399449e-09
gene-J2S48_RS17080	197.369455974132	3.03620521493121	0.472975599573513	6.41936966234407	1.36839756856129e-10	1.894662720423e-09
gene-J2S48_RS21145	236.884202787081	2.78182335047905	0.433590478111407	6.41578514960905	1.40098914153446e-10	1.9321515601556e-09
gene-J2S48_RS07060	663.747001959859	-3.34462167136486	0.52194857582248	-6.40795248094018	1.47486857880168e-10	2.02606456138913e-09
gene-J2S48_RS04390	2635.64727166382	-1.94989100746058	0.304434020784301	-6.40497077966896	1.50398182115547e-10	2.05798762480766e-09
MSTRG.1961.1	950.118462379545	-3.41183528343119	0.532830232636622	-6.40323141303055	1.52122351034227e-10	2.07078491571604e-09
gene-J2S48_RS20790	190.814600546324	2.49654419712446	0.38991217218243	6.40283729320558	1.52515703184339e-10	2.07078491571604e-09
gene-J2S48_RS13175	1008.77183223389	-1.85811318055953	0.290557933360917	-6.39498346875792	1.60564726199686e-10	2.17165342037645e-09
MSTRG.60.1	60.9686907761461	-4.36605937243072	0.6832484988326	-6.39014850364191	1.65724729834279e-10	2.23282203311339e-09
MSTRG.1324.1	8576.0807976072	3.75007072422061	0.588918823619182	6.36772093847277	1.91857572769593e-10	2.57500795943251e-09
gene-J2S48_RS00245	205.496589753197	2.96456466809758	0.465698487761353	6.36584559754199	1.9421673403427e-10	2.59672221115286e-09
gene-J2S48_RS06730	986.80696546167	-1.83284509755619	0.288174464155806	-6.36019261083881	2.0150091515964e-10	2.68386960381832e-09
gene-J2S48_RS02200	541.826703740534	2.25236722285244	0.354629809085083	6.35131950318382	2.13475797052357e-10	2.83259741316064e-09
MSTRG.1102.1	329.414494668357	-2.32428026406682	0.366340542851744	-6.34458923375959	2.23019690244265e-10	2.94806782990816e-09
gene-J2S48_RS13625	581.384946555071	-2.23811958587436	0.353793090023201	-6.3260692449578	2.51484997572997e-10	3.29944549250266e-09
MSTRG.2704.1	14601.707637433	-1.71164316350679	0.270568219005527	-6.3261057407183	2.51425556877211e-10	3.29944549250266e-09
MSTRG.167.1	784.911752694707	-1.96723381102188	0.31205857264254	-6.30405309606838	2.89961087367629e-10	3.79005107854032e-09
MSTRG.2920.1	732.124097237754	2.20442423235524	0.349971279238925	6.29887183070897	2.99819769456103e-10	3.90434443273133e-09
gene-J2S48_RS19985	693.068671658395	2.39898737524849	0.381129594405651	6.29441379116615	3.08563703855723e-10	4.0033283503948e-09
gene-J2S48_RS12885	1660.68872231814	2.15731586906951	0.342935369019269	6.29073599272957	3.15964304563948e-10	4.08421756047052e-09
gene-J2S48_RS11490	1162.44697487229	2.10009854329263	0.334998645139316	6.26897622949866	3.63429599240193e-10	4.68049222844998e-09
gene-J2S48_RS09845	294.301157751169	-2.44674189753365	0.390517861842658	-6.26537768589816	3.71922841643845e-10	4.77232862373036e-09
gene-J2S48_RS13605	7604.76422972673	-1.63180312599725	0.263196122769719	-6.19995123341912	5.64806587276121e-10	7.22086669791333e-09
MSTRG.1417.1	86.7112264483584	-3.25817596216655	0.525973062851859	-6.19456811058064	5.844506391021e-10	7.44483850463512e-09
gene-J2S48_RS15235	181.343176088824	4.1672867494616	0.674139313007679	6.18164030646605	6.34389409558701e-10	8.05168877421786e-09
gene-J2S48_RS00835	390.976866540402	3.60590211253956	0.584603608815141	6.1681146988605	6.91090086372076e-10	8.73966993704471e-09
MSTRG.3219.1	153.89004090029	-3.87754163924783	0.62935466887306	-6.16113906994774	7.22235272139068e-10	9.10068402267321e-09
gene-J2S48_RS23465	485.897371402364	-3.36889393339985	0.547358616092159	-6.15482032136795	7.51626613456757e-10	9.4370897022904e-09
gene-J2S48_RS19700	268.077728490694	2.12247942005496	0.345413716236384	6.1447456203576	8.00917654037032e-10	1.00200519360419e-08
gene-J2S48_RS08475	814.424208097551	1.94210689322703	0.316614107069668	6.13398724144559	8.57033948579988e-10	1.06839498999135e-08
gene-J2S48_RS02680	294.100437411886	2.63321258944218	0.429830665757188	6.12616269433342	9.0023756016766e-10	1.11827382030756e-08
gene-J2S48_RS11770	356.095871373995	1.94014645945298	0.31691960377683	6.12188844215266	9.24727608628143e-10	1.1446363296906e-08
MSTRG.2478.1	4436.32862956015	-3.5820189919262	0.58581327429574	-6.11460878252115	9.67941240367391e-10	1.19390780457992e-08
gene-J2S48_RS00960	70.6056138181213	3.40834295653301	0.558939401844821	6.09787562888485	1.07487321067732e-09	1.32115117789566e-08
gene-J2S48_RS12510	1001.14913819114	-2.1504479463855	0.352810973512574	-6.09518441270609	1.09311362052507e-09	1.3388730813634e-08
MSTRG.1905.1	7589.48172755549	-3.36176659617169	0.552173845325029	-6.08823946413623	1.14159037776847e-09	1.39337668756897e-08
MSTRG.3498.1	3364.30019525772	-2.24970638420975	0.369805624376246	-6.08348341917283	1.17599084473274e-09	1.43038053093707e-08
MSTRG.2700.1	2749.08163956428	-1.55451649116194	0.255651213794106	-6.08061455328704	1.19722781792943e-09	1.45117268034837e-08
gene-J2S48_RS10000	2804.83401829223	3.77042321734329	0.621611370944005	6.0655634590747	1.31491837778253e-09	1.58833071633524e-08
gene-J2S48_RS19245	5364.10484679943	-1.65360677433529	0.273177489620188	-6.05323219213404	1.41968003358465e-09	1.70898252840104e-08
MSTRG.5.1	292.644530187654	2.4946576593712	0.412649077794509	6.04547009460055	1.48974982815258e-09	1.78718960548578e-08
gene-J2S48_RS01400	160.474415513747	2.89725776642654	0.48114475653025	6.0215927267294	1.72709031396531e-09	2.06484551871006e-08
gene-J2S48_RS18675	667.961352002361	2.09580075609607	0.349538220995406	5.99591297949535	2.0234536126696e-09	2.41093809700055e-08
gene-J2S48_RS02915	475.997271038292	-1.81059604823481	0.30287245987476	-5.97808083634777	2.25781697315813e-09	2.68106198541455e-08
gene-J2S48_RS00845	443.419269227295	3.00352958614381	0.502472750891494	5.97749744800072	2.26591476382058e-09	2.68158764110253e-08
gene-J2S48_RS13380	5727.04672546802	2.41694626809193	0.405926487007532	5.95414772243499	2.61430590517624e-09	3.08347258782234e-08
gene-J2S48_RS20015	2453.44016103006	-2.04589877407572	0.344883309715756	-5.93214782055385	2.98997240532938e-09	3.51472259592914e-08
gene-J2S48_RS06115	467.12560017537	-2.57855913340604	0.43505812859408	-5.92693013629887	3.08650209811401e-09	3.61605914705465e-08
MSTRG.2153.1	175.154454640886	2.78304736885094	0.469658407230784	5.92568412702422	3.10999890291639e-09	3.63144205230537e-08
MSTRG.173.1	1521.42677090812	-1.70473419356902	0.28771993743707	-5.92497763190944	3.12339901654334e-09	3.63497234383765e-08
gene-J2S48_RS09320	2237.53285878048	-2.44654645850778	0.413068695895248	-5.92285613221151	3.16397630482966e-09	3.67000297874778e-08
gene-J2S48_RS21500	2507.39003388655	2.7135061702705	0.458325020562383	5.92048447833137	3.20994590984265e-09	3.7110364759666e-08
gene-J2S48_RS15030	337.097169975937	-2.1653189944549	0.366031706078903	-5.91565965050071	3.30548104211412e-09	3.80891450346242e-08
gene-J2S48_RS14005	418.035055456648	2.5620580972351	0.43722281408717	5.85984540304501	4.63298280753929e-09	5.32109468026561e-08
gene-J2S48_RS01300	365.194978575574	-1.79786035429628	0.307555314730621	-5.84564879287153	5.04597663471606e-09	5.7764889383694e-08
MSTRG.1295.1	7834.03277638821	-1.58833309930643	0.271740395874335	-5.84503858616936	5.06450858067366e-09	5.77773763571256e-08
gene-J2S48_RS15695	1287.41705520465	1.83385840131984	0.313795559400698	5.84411839613739	5.09257999320325e-09	5.77773763571256e-08
gene-J2S48_RS23370	529.667327482319	1.80600882274393	0.309037014520864	5.84398870647905	5.09654847112526e-09	5.77773763571256e-08
gene-J2S48_RS20355	398.2774727169	-2.11244636480402	0.361594477130958	-5.84203160835047	5.15680185610382e-09	5.82718609739731e-08
rna-J2S48_RS21355	104.87911800358	-4.45396152705635	0.763246952407649	-5.83554446304228	5.36151960976255e-09	6.03903639646245e-08
MSTRG.1953.1	6186.31748000418	-1.84042444107218	0.315738340223714	-5.82895456968629	5.57756838158297e-09	6.26225065406575e-08
gene-J2S48_RS13040	556.273240447046	2.02170197570265	0.3476223425832	5.81579987258378	6.03446279674812e-09	6.75358567955549e-08
gene-J2S48_RS11860	1167.49636818669	-1.95001099223864	0.335829234649382	-5.80655521034231	6.37712505586303e-09	7.11435320722554e-08
gene-J2S48_RS18865	3378.83995315652	-2.38484182699152	0.412381030998116	-5.78310263500558	7.33352884683842e-09	8.15534969856349e-08
MSTRG.860.1	205.36399628278	-2.24863006732447	0.38937964416767	-5.77490400693928	7.69969688789828e-09	8.53545512604673e-08
gene-J2S48_RS22875	78.2479409816035	-3.13621710001215	0.544705237413567	-5.75764080203066	8.52976149540673e-09	9.42579006889898e-08
gene-J2S48_RS08895	121.581716586995	3.25533406462636	0.566069575071944	5.75076670427417	8.88396360775223e-09	9.78632846476605e-08
gene-J2S48_RS12425	352.307496784181	-2.15749125859101	0.375218242549661	-5.74996365829805	8.92626340004222e-09	9.80210052988963e-08
gene-J2S48_RS11140	263.903343851733	-2.18303627038672	0.380025696567665	-5.74444383657098	9.22235985236802e-09	1.00956020508891e-07
MSTRG.3441.1	114.418583596153	-3.23483905397671	0.563285628846327	-5.74280416243181	9.31214030459894e-09	1.01621269429938e-07
gene-J2S48_RS06495	9456.16205943285	5.25026971431	0.915226340950705	5.73658064611231	9.66070597862123e-09	1.05097680258106e-07
gene-J2S48_RS13405	3499.06883597461	-1.92620492100927	0.335848966367801	-5.73533080015439	9.73222066566976e-09	1.05547891615607e-07
gene-J2S48_RS17495	126.224614648531	-2.52427430079834	0.440448621384891	-5.73114360730959	9.9755763008807e-09	1.07853221549337e-07
gene-J2S48_RS22680	439.823407581801	1.91940488776461	0.335321225269414	5.72407811710237	1.03996893075526e-08	1.12092651213406e-07
MSTRG.3527.1	23.9481497110402	-5.87853690995303	1.02729694458779	-5.72233465788396	1.05070081270268e-08	1.12901992236119e-07
gene-J2S48_RS17775	1689.95799900201	2.1415447464054	0.37470885726381	5.71522317898577	1.09560137257727e-08	1.17366715845204e-07
MSTRG.1630.1	163.272148865947	3.16922510430746	0.554870719816405	5.71164595846054	1.11888673839613e-08	1.19495739164684e-07
gene-J2S48_RS20140	429.97978839326	-2.02120749059536	0.354789265048295	-5.69692403269369	1.21988249111575e-08	1.29885968582932e-07
gene-J2S48_RS03890	1427.63037938789	1.74744025445933	0.307139247635195	5.68940722461774	1.27481127428741e-08	1.35052277766593e-07
MSTRG.3128.1	706.549269310664	1.58731702701875	0.279003710339651	5.68923268112239	1.2761148712744e-08	1.35052277766593e-07
gene-J2S48_RS22820	864.070246264744	-1.81148818979151	0.318842751011706	-5.68144699555989	1.33559907700102e-08	1.40921794178752e-07
gene-J2S48_RS26610	97.7228120067624	-3.6534973399843	0.643977178775434	-5.67333355963277	1.40045163257368e-08	1.47320782850018e-07
gene-J2S48_RS14925	1503.52140585311	1.54558037079586	0.27291113885642	5.66330995968983	1.48480596999121e-08	1.55726805774827e-07
gene-J2S48_RS00590	1366.29355973241	-1.59614159693004	0.282129928626749	-5.65746996321576	1.53620690874287e-08	1.6063680003959e-07
gene-J2S48_RS14760	327.046479891281	-2.71707724420919	0.480912389852729	-5.64983831055225	1.60598823238298e-08	1.6743383267969e-07
gene-J2S48_RS12975	17017.7181731721	1.76327939104384	0.31235136301849	5.64517911496822	1.65009365852406e-08	1.71521604920171e-07
gene-J2S48_RS25960	239.127392771579	2.25983140262246	0.401349320900393	5.63058484203418	1.79599565985961e-08	1.86135289836929e-07
gene-J2S48_RS05645	1598.70188565555	-2.17366566436078	0.386764634191778	-5.62012519294349	1.90819133590215e-08	1.97179771376555e-07
rna-J2S48_RS13925	63.9932494619059	-4.22026948089659	0.751065416700522	-5.61904381037341	1.92017166754761e-08	1.97834157394685e-07
gene-J2S48_RS17265	2411.53580103328	2.29293551432944	0.408111962898732	5.61839819162174	1.9273590781031e-08	1.97992341659682e-07
gene-J2S48_RS11475	104.620473371577	-3.04155505215844	0.541431442081309	-5.61761806899585	1.936078721404e-08	1.98306542721585e-07
gene-J2S48_RS13615	12786.4432908626	-2.31313078333059	0.412056709332694	-5.61362242366249	1.9813430570416e-08	2.0235115827454e-07
MSTRG.2479.1	3215.0809041941	-3.1165878620438	0.55525692162468	-5.61287530270612	1.98992002543314e-08	2.0263633282245e-07
MSTRG.3176.1	8561.94585269573	-1.4867769540298	0.265143475378706	-5.60744310945698	2.05337475087411e-08	2.08491934849623e-07
gene-J2S48_RS18770	283.286145729507	-2.18153603918958	0.389345155416928	-5.60309023712777	2.10563531735741e-08	2.13180361754422e-07
gene-J2S48_RS14415	1325.50683943241	-1.6366659558518	0.292572645911263	-5.59404981540275	2.21833260756912e-08	2.23942914245378e-07
gene-J2S48_RS25090	1534.97163822277	1.72224197837477	0.308548101976941	5.58176170049325	2.38094455817143e-08	2.39668068599842e-07
gene-J2S48_RS21495	547.749443320223	2.77127515081457	0.497542859798292	5.56992246243483	2.54852725377697e-08	2.55802033523803e-07
MSTRG.142.1	106.241425191141	-2.60689393108757	0.468455539946552	-5.56486946740987	2.6234871706717e-08	2.62573587396084e-07
gene-J2S48_RS02765	219.189167529247	3.13685067280658	0.563738593220721	5.5643709877752	2.6309968894535e-08	2.62574988710986e-07
gene-J2S48_RS02470	1687.11760953113	2.21220022669275	0.398198534302584	5.5555207669643	2.76785303512133e-08	2.75173287766251e-07
MSTRG.2715.1	873.495049838625	-1.93868099489415	0.348984920336023	-5.5551999009799	2.77294235174098e-08	2.75173287766251e-07
gene-J2S48_RS19755	166.718726463815	-3.00278465103662	0.541890849393489	-5.54130901896107	3.00218882068107e-08	2.97081001097339e-07
MSTRG.2634.1	135.831848091639	-3.1075354869913	0.561522509816573	-5.53412451444985	3.1278672197234e-08	3.08645601991298e-07
gene-J2S48_RS13670	4155.02832896327	-2.63941166155857	0.478192812092197	-5.51955528149946	3.39858666610647e-08	3.34417109308174e-07
gene-J2S48_RS07390	185.853239334211	-2.33968513594561	0.424087022496226	-5.51699300340282	3.44849157818974e-08	3.38377198834696e-07
gene-J2S48_RS18645	1110.43366666087	1.76983539700207	0.321060710578816	5.51246334006849	3.53845910117673e-08	3.4527081424574e-07
gene-J2S48_RS20530	269.435455119393	2.49753437448811	0.453057850996338	5.51261691855836	3.53537180225404e-08	3.4527081424574e-07
MSTRG.48.1	244.07049132897	3.4259675887203	0.621745969634858	5.51023690709619	3.58351059338651e-08	3.48695489128693e-07
gene-J2S48_RS23945	2738.3653659761	1.39652003154552	0.253882652413087	5.50065165253307	3.78390133496259e-08	3.67174691866314e-07
gene-J2S48_RS02800	115.48438558332	2.57345666631428	0.467895813683	5.50006345655787	3.79654590786629e-08	3.67383986609271e-07
gene-J2S48_RS19925	1459.00451470052	-1.80386445507504	0.328189371348482	-5.49641338981583	3.87593319086587e-08	3.74032891669508e-07
gene-J2S48_RS00925	1990.74836476902	1.55356879294009	0.282702924069589	5.49541112124356	3.89801227754583e-08	3.75130137589095e-07
gene-J2S48_RS18325	123.566602766325	2.67500453052787	0.487242357367849	5.49009028069443	4.01728348554326e-08	3.85549152050906e-07
gene-J2S48_RS12720	766.593576134955	-1.79454601447297	0.327102967580584	-5.48618078199144	4.10716580808218e-08	3.93098410538576e-07
gene-J2S48_RS10255	1519.38615429483	1.81579619075819	0.331103393198477	5.48407605617539	4.15635938566918e-08	3.96722804577633e-07
gene-J2S48_RS18505	4519.14867923543	2.55702205009948	0.466564967063107	5.48052732333334	4.24060018215291e-08	4.0366365320874e-07
gene-J2S48_RS22815	102.320743940276	2.7751435199539	0.506520099696171	5.47884184974797	4.28118799425655e-08	4.06422806067227e-07
gene-J2S48_RS25690	893.857485159191	-1.75085625585556	0.320285100194617	-5.46655543698932	4.58864961044528e-08	4.34433502307833e-07
MSTRG.1489.1	20.2019242163526	5.710901711759	1.05035227406789	5.43712985895803	5.4145676507589e-08	5.1124610459861e-07
gene-J2S48_RS12545	1824.16880787738	2.16049537834592	0.397403712752631	5.4365253997784	5.43295975309566e-08	5.11603710083175e-07
gene-J2S48_RS02480	402.858034987336	-3.06976101379992	0.568136650024617	-5.40320891754986	6.54591431799339e-08	6.14754366110747e-07
gene-J2S48_RS01560	253.675853434581	-2.25169224293211	0.41715897993258	-5.39768373989222	6.75067263528126e-08	6.32288936935569e-07
gene-J2S48_RS14650	108.132947425126	2.56597664905114	0.475475659926473	5.39665195364141	6.7895912156206e-08	6.3336437406629e-07
rna-J2S48_RS15810	128.141686140604	-3.24135727251272	0.600649395195878	-5.39642143726072	6.7983158620875e-08	6.3336437406629e-07
gene-J2S48_RS17175	2221.9586245892	2.02544407269	0.376621902848698	5.37792427198184	7.53494947797103e-08	7.00130716746221e-07
MSTRG.1917.1	177.336621135109	-1.94192343759222	0.361414548269659	-5.37311916991041	7.73861471016597e-08	7.17152574860089e-07
gene-J2S48_RS09625	1739.65245099155	-2.13445521790018	0.398016675660129	-5.36272811776062	8.19743447586059e-08	7.57667888362523e-07
MSTRG.6.1	286.541828007267	2.4404997161479	0.455708724001766	5.35539389002007	8.5370235285337e-08	7.86978774222462e-07
MSTRG.411.1	94.5692767290627	-2.77065873001287	0.518014873208143	-5.34860845375688	8.86330575780508e-08	8.14912337784546e-07
gene-J2S48_RS07370	147.007514067089	-2.74590708149108	0.514006861766037	-5.34216035960421	9.18453484573763e-08	8.42236271325103e-07
gene-J2S48_RS09730	188.051421306916	-2.50168379901514	0.468523297764175	-5.33950779172209	9.31992644730693e-08	8.52420426760214e-07
gene-J2S48_RS18640	580.22664943222	1.7652245218438	0.331253338342217	5.32892598359312	9.87952456917091e-08	9.0124933765119e-07
gene-J2S48_RS12420	347.704762147818	2.11091906012001	0.39646005346402	5.32441803827678	1.01276753823139e-07	9.21486931538851e-07
gene-J2S48_RS24075	2361.3714380804	-2.47673455612277	0.465707407323953	-5.31822023264473	1.04787187393227e-07	9.50957299063406e-07
gene-J2S48_RS25710	616.280097373988	2.75012139201104	0.517723051076705	5.31195469525962	1.08455569653198e-07	9.79174898183381e-07
gene-J2S48_RS00385	493.740057451187	2.2851311354925	0.430183543476816	5.31199105624471	1.08433926532524e-07	9.79174898183381e-07
gene-J2S48_RS12750	2339.98446621943	-1.49971998786298	0.282505086842566	-5.30864772958492	1.10441550993878e-07	9.94541781829193e-07
gene-J2S48_RS11150	887.813325961389	-1.49255766839034	0.281573411688229	-5.30077630356297	1.15311306460079e-07	1.03573206802476e-06
gene-J2S48_RS06265	18.9171448838927	-5.54590295107376	1.04666925874079	-5.29862027069168	1.16681008714563e-07	1.04535440799774e-06
MSTRG.101.1	314.205842959364	-1.78632421162045	0.337244484385829	-5.29682261482676	1.17835061751293e-07	1.05300056457852e-06
gene-J2S48_RS00785	1106.98417127891	1.54789405210291	0.292268773411573	5.29613216641232	1.18281242720607e-07	1.05429820165467e-06
MSTRG.2271.1	7414.88493212149	1.6347025893254	0.308710158972724	5.29526658521734	1.18842907555676e-07	1.05661600296329e-06
gene-J2S48_RS13240	518.139596930809	-2.78346308958964	0.526034949737541	-5.29140333922379	1.21381338768566e-07	1.07645273343364e-06
gene-J2S48_RS04790	1143.9820892963	-1.46811711494785	0.277533721964893	-5.28986929787785	1.22403798453152e-07	1.08277905550856e-06
gene-J2S48_RS25265	556.608949932571	2.59740032901628	0.492742709958976	5.27131153139237	1.35452332178076e-07	1.19518770685088e-06
gene-J2S48_RS05150	407.385547758224	1.921025013796	0.365075949464101	5.26198731145094	1.4250660358524e-07	1.25427294562586e-06
gene-J2S48_RS09365	654.22491541442	-1.47211857698426	0.280303966942625	-5.25186494162456	1.50566853592138e-07	1.3218939552212e-06
gene-J2S48_RS08325	3009.07824955235	-1.89859735475327	0.362337253523428	-5.23986241075403	1.60696364743377e-07	1.40729841424012e-06
gene-J2S48_RS19450	907.209322853898	-1.92127363684222	0.367459435502364	-5.228532597661	1.70860711756681e-07	1.4925812301338e-06
gene-J2S48_RS21365	332.131959879169	-2.08073102863563	0.398752920944156	-5.21809601722524	1.80771751807532e-07	1.57523245418355e-06
gene-J2S48_RS01250	670.0989244386	-1.54445313375694	0.296690827134946	-5.20559785643277	1.93373010847316e-07	1.67772710541302e-06
gene-J2S48_RS07920	520.409979543432	1.95255956197033	0.375096652760452	5.20548383356889	1.93491792916602e-07	1.67772710541302e-06
gene-J2S48_RS11110	317.688435948121	-2.15955534165497	0.415081408134696	-5.20272722249748	1.96385019495951e-07	1.69847617912203e-06
gene-J2S48_RS20910	700.091165826358	1.57525625483612	0.302800918299913	5.20228361155722	1.96854504345859e-07	1.69847617912203e-06
rna-J2S48_RS15090	192.720612866341	-2.60013225162439	0.500578600878889	-5.19425370373248	2.05542685781238e-07	1.76770440961907e-06
gene-J2S48_RS21730	148.403226006325	-2.6095601893418	0.502423825753262	-5.19394195812549	2.05887353446926e-07	1.76770440961907e-06
gene-J2S48_RS25965	167.683759161544	2.77226361520897	0.534391595024704	5.18770063193231	2.12906496564976e-07	1.82349989600761e-06
gene-J2S48_RS18690	7128.7816477629	1.33804874804735	0.257960060427732	5.18703843466575	2.13664647007153e-07	1.8255298986977e-06
gene-J2S48_RS08125	728.797272126675	1.95322478049156	0.376745043822322	5.18447372439151	2.16625681689662e-07	1.84632545732089e-06
gene-J2S48_RS16785	1968.00606828293	1.4357252031947	0.277410407693009	5.1754554385123	2.27355691694613e-07	1.93307521360735e-06
MSTRG.750.1	702.740456811799	-3.21703242589218	0.62276072379147	-5.16575998291344	2.39463919829679e-07	2.03109470015343e-06
gene-J2S48_RS14170	909.99037446494	1.76378778892306	0.342280375494898	5.15304970778073	2.56283996333503e-07	2.16850927332431e-06
